user	item	timestamp	rating	aspects	liked/disliked-aspects	comment
20	568	-2-	3	genre(s): Fantasy, Young Adult, Mythology, Fiction, Middle Grade, Adventure, Greek Mythology, Urban Fantasy, Childrens, Young Adult Fantasy ------ author(s): Rick Riordan	genre	nan
18	464	-2-	4	genre(s): Classics, Fiction, France, Cultural, Historical Fiction, French Literature, European Literature, Novels, Literature, Historical ------ author(s): Victor Hugo	genre	nan
18	88	-2-	4	genre(s): Fantasy, Fiction, Young Adult, Magic, Childrens, Middle Grade, Adventure, Classics, Audiobook, Science Fiction Fantasy ------ author(s): J.K. Rowling, Mary GrandPré	genre	nan
18	347	-2-	1	genre(s): Classics, Fiction, France, Cultural, Literature, French Literature, European Literature, Romance, 19th Century, Novels ------ author(s): Gustave Flaubert, Mark Overstall, Malcolm Bowie, Margaret Mauldon	genre	nan
18	221	-2-	1	genre(s): Classics, Fiction, Literature, Novels, American, School, Academic, Adventure, Classic Literature, Literary Fiction ------ author(s): Ernest Hemingway	genre	nan
18	992	-2-	4	genre(s): Horror, Fiction, Thriller, Mystery, Crime, Suspense, Mystery Thriller, Classics, Novels, Drama ------ author(s): Thomas  Harris	genre	nan
18	482	-2-	4	genre(s): Fiction, Historical Fiction, Adventure, Africa, Cultural, Historical, Thriller, Action, South Africa, Southern Africa ------ author(s): Wilbur Smith	genre	nan
4	419	-2-	4	genre(s): Mystery, Thriller, Fiction, Mystery Thriller, Suspense, Audiobook, Adult, Crime, Adult Fiction, Contemporary ------ author(s): Ruth Ware	genre	nan
4	724	-2-	4	genre(s): Mystery, Fiction, Thriller, Mystery Thriller, Audiobook, Crime, Contemporary, Adult, Suspense, Adult Fiction ------ author(s): Liz Moore	content	nan
4	726	-2-	2	genre(s): Thriller, Mystery, Fiction, Mystery Thriller, Audiobook, Adult, Suspense, Contemporary, Psychological Thriller, Adult Fiction ------ author(s): Greer Hendricks, Sarah Pekkanen	genre	nan
4	729	-2-	4	genre(s): Mystery, Fiction, Thriller, Mystery Thriller, Crime, Contemporary, Adult, Audiobook, Suspense, Adult Fiction ------ author(s): David Heska Wanbli Weiden	genre	nan
4	730	-2-	2	genre(s): Fiction, Thriller, Mystery, Crime, Mystery Thriller, Suspense, Contemporary, Audiobook, Adult, Noir ------ author(s): S.A.  Cosby	genre	nan
4	731	-2-	4	genre(s): Mystery, Thriller, Mystery Thriller, Fiction, Adult, Audiobook, Suspense, Contemporary, Crime, Adult Fiction ------ author(s): Megan Goldin	content	nan
24	950	-2-	5	genre(s): Classics, Fiction, Young Adult, Historical Fiction, Childrens, Canada, Cultural, Historical, Middle Grade, Romance ------ author(s): L.M. Montgomery	author, genre	nan
24	954	-2-	4	genre(s): Classics, Fantasy, Fiction, Childrens, Fairy Tales, Short Stories, Literature, Folklore, Mythology, Young Adult ------ author(s): Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter	content, author	nan
24	963	-2-	5	genre(s): France, Cultural, Fiction, Childrens, Classics, Humor, French Literature, European Literature, Short Stories, School ------ author(s): René Goscinny, Jean-Jacques Sempé	content, author	nan
24	330	-2-	5	genre(s): Classics, Fiction, Fantasy, Childrens, France, Cultural, Young Adult, Philosophy, Literature, French Literature ------ author(s): Antoine de Saint-Exupéry	author, genre	nan
24	855	-2-	4	genre(s): Classics, Fantasy, Fiction, Childrens, Adventure, Young Adult, Audiobook, Middle Grade, Literature, 19th Century ------ author(s): Lewis Carroll	content, author	nan
24	89	-2-	5	genre(s): Fantasy, Young Adult, Fiction, Magic, Childrens, Middle Grade, Adventure, Audiobook, Classics, Science Fiction Fantasy ------ author(s): J.K. Rowling, Mary GrandPré	author,genre, content	nan
17	197	-2-	3	genre(s): Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery, Detective, Adult, Anthropology ------ author(s): Kathy Reichs	author	nan
17	198	-2-	4	genre(s): Mystery, Crime, Fiction, Thriller, Mystery Thriller, Suspense, Murder Mystery, Detective, Adult, Audiobook ------ author(s): Patricia Daniels Cornwell, Patricia Cornwell	author	nan
17	199	-2-	2	genre(s): Mystery, Thriller, Crime, Fiction, Suspense, Mystery Thriller, Drama, Detective, Adult, Adult Fiction ------ author(s): Tess Gerritsen	genre	Adult
17	200	-2-	5	genre(s): Mystery, Thriller, Fiction, Crime, Suspense, Mystery Thriller, Drama, Detective, Horror, Novels ------ author(s): Jeffery Deaver	genre	nan
17	202	-2-	5	genre(s): Mystery, Fiction, Thriller, Crime, Suspense, Mystery Thriller, Detective, Adult, Audiobook, Murder Mystery ------ author(s): James Patterson	author	nan
17	206	-2-	2	genre(s): Short Stories, Fiction, Race, Historical, Historical Fiction, Contemporary, Literary Fiction, Cultural, African American, Novella ------ author(s): Danielle  Evans	genre	nan
21	978	-2-	4	genre(s): Classics, Fiction, Animals, Adventure, Childrens, Novels, Young Adult, Realistic Fiction, Dogs ------ author(s): Pauline Francis, Jack London	genre, content	Fiction, Adventure, animals
21	979	-2-	5	genre(s): Classics, Fiction, Fantasy, Childrens, Juvenile, Middle Grade, Adventure ------ author(s): Martin Woodside, Jamel Akib, Arthur Pober, Jonathan Swift	genre	nan
21	980	-2-	3	genre(s): Classics, Fiction, Young Adult, Fantasy, Childrens ------ author(s): Tania Zamorsky, Carlo Collodi, Jacob Grimm, Lucy Corvino, Arthur Pober	genre	nan
21	981	-2-	4	genre(s): Childrens, Fiction, Classics, Fantasy, Young Adult, Middle Grade, Humor, Audiobook, Magic, Juvenile ------ author(s): Roald Dahl, Quentin Blake	genre, content	childhood
21	982	-2-	4	genre(s): Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Juvenile, Novels ------ author(s): Roald Dahl, Quentin Blake	genre	nan
21	983	-2-	3	genre(s): Classics, Historical Fiction, Childrens, Fiction, Young Adult, Historical, Middle Grade, Juvenile, Family, Audiobook ------ author(s): Laura Ingalls Wilder, Garth Williams	genre	Historical Fiction
12	347	-2-	2	genre(s): Classics, Fiction, France, Cultural, Literature, French Literature, European Literature, Romance, 19th Century, Novels ------ author(s): Gustave Flaubert, Mark Overstall, Malcolm Bowie, Margaret Mauldon	genre	nan
12	349	-2-	4	genre(s): Classics, Fiction, Historical Fiction, Literature, France, Cultural, Historical, Novels, French Literature, European Literature ------ author(s): Victor Hugo, Lee Fahnestock, Norman MacAfee	genre and content	nan
12	863	-2-	3	genre(s): Classics, Fiction, Psychology, Literature, Novels, Mental Health, Health, School, Academic, American ------ author(s): Ken Kesey	content	nan
12	224	-2-	4	genre(s): Fiction, Historical Fiction, Novels, Asian Literature, Turkish Literature, Turkish, Cultural, Contemporary, Literature, Historical ------ author(s): Elif Shafak	genre	nan
12	866	-2-	4	genre(s): Fiction, India, Cultural, Contemporary, Indian Literature, Asian Literature, Novels, Literature, Literary Fiction, Asia ------ author(s): Aravind Adiga	genre and content	nan
12	358	-2-	4	genre(s): Short Stories, Fiction, Classics, Literature, American, Contemporary, Literary Fiction, 20th Century, The United States Of America, Love ------ author(s): Raymond Carver	genre	nan
16	352	-2-	2	genre(s): Economics, Nonfiction, Business, Science, Finance, Sociology, Psychology, Social Science, Brain, Self Help ------ author(s): Robert H. Frank	genre	nan
16	1020	-2-	2	genre(s): Nonfiction, Science, Humor, Audiobook, Physics, Comedy, Popular Science, Comics, Sequential Art, Adult ------ author(s): Randall Munroe	genre	nan
16	233	-2-	4	genre(s): Nonfiction, Religion, Islam, Autobiography, Memoir, Philosophy, History, Theology, Spirituality, Faith ------ author(s): Carla Power	content	nan
16	1002	-2-	3	genre(s): Self Help, Nonfiction, Personal Development, Audiobook, Psychology, Business, Inspirational, Adult, Unfinished, Spirituality ------ author(s): Jen Sincero	content	nan
16	1006	-2-	3	genre(s): Psychology, Nonfiction, Science, Sociology, Philosophy, History, Social Science, Politics, Self Help, Unfinished ------ author(s): Philip G. Zimbardo	content	nan
16	239	-2-	5	genre(s): Self Help, Nonfiction, Business, Personal Development, Psychology, Leadership, Productivity, Management, Audiobook, Philosophy ------ author(s): Stephen R. Covey, Jim Collins	genre	nan
25	953	-2-	1	genre(s): Esoterica, Astrology, Reference, Nonfiction, New Age, Self Help, Spirituality, Occult, Psychology, Divination ------ author(s): Gary Goldschneider, Joost Elffers, Aron Goldschneider	genre	nan
25	244	-2-	1	genre(s): Islam, Religion, Nonfiction, Self Help, Spirituality, Inspirational, Faith ------ author(s): Nouman Ali Khan	genre	nan
25	356	-2-	4	genre(s): Psychology, Self Help, Nonfiction, Productivity, Personal Development, Business, Social Science, How To, Audiobook, Leadership ------ author(s): Jane B. Burka, Lenora M. Yuen	genre	nan
25	605	-2-	4	genre(s): Nonfiction, Leadership, Business, Self Help, Audiobook, Personal Development, Psychology, Management, Education, Adult ------ author(s): Brené Brown	genre	nan
25	607	-2-	4	genre(s): Self Help, Nonfiction, Personal Development, Business, Productivity, Audiobook, Psychology, Leadership, Philosophy, Health ------ author(s): Robin S. Sharma	genre	nan
25	609	-2-	4	genre(s): Nonfiction, Productivity, Self Help, Business, Personal Development, Audiobook, Psychology, Design, Management, Leadership ------ author(s): Jake Knapp, John Zeratsky	genre	nan
22	611	-2-	4	genre(s): Leadership, Business, Nonfiction, Management, Personal Development, Self Help, Psychology, Communication, Language, Buisness ------ author(s): Michael Bungay Stanier	genre	personal development
22	233	-2-	1	genre(s): Nonfiction, Religion, Islam, Autobiography, Memoir, Philosophy, History, Theology, Spirituality, Faith ------ author(s): Carla Power	story, Title, content	nan
22	1002	-2-	2	genre(s): Self Help, Nonfiction, Personal Development, Audiobook, Psychology, Business, Inspirational, Adult, Unfinished, Spirituality ------ author(s): Jen Sincero	title, author	nan
22	1003	-2-	5	genre(s): Psychology, Nonfiction, Self Help, Business, Education, Personal Development, Parenting, Leadership, Teaching, Productivity ------ author(s): Carol S. Dweck	title, genre	psychology
22	236	-2-	4	genre(s): Nonfiction, Self Help, Business, Psychology, Personal Development, Leadership, Classics, Communication, Language, Audiobook ------ author(s): Dale Carnegie	author	nan
22	621	-2-	4	genre(s): Self Help, Nonfiction, Personal Development, Audiobook, Psychology, Business, Productivity, Leadership, Inspirational, Buisness ------ author(s): Mel Robbins	title, content	psychology
13	976	-2-	5	genre(s): Fantasy, Childrens, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Audiobook, Juvenile ------ author(s): Roald Dahl, Quentin Blake	author	nan
13	977	-2-	4	genre(s): Childrens, Classics, Fantasy, Fiction, Animals, Young Adult, Juvenile, Novels, 20th Century, Adventure ------ author(s): Ellen Miles, Hugh Lofting	genre	nan
13	978	-2-	3	genre(s): Classics, Fiction, Animals, Adventure, Childrens, Novels, Young Adult, Realistic Fiction, Dogs ------ author(s): Pauline Francis, Jack London	author	nan
13	980	-2-	4	genre(s): Classics, Fiction, Young Adult, Fantasy, Childrens ------ author(s): Tania Zamorsky, Carlo Collodi, Jacob Grimm, Lucy Corvino, Arthur Pober	author	nan
13	981	-2-	4	genre(s): Childrens, Fiction, Classics, Fantasy, Young Adult, Middle Grade, Humor, Audiobook, Magic, Juvenile ------ author(s): Roald Dahl, Quentin Blake	genre	nan
13	982	-2-	5	genre(s): Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Juvenile, Novels ------ author(s): Roald Dahl, Quentin Blake	author	nan
23	855	-2-	4	genre(s): Classics, Fantasy, Fiction, Childrens, Adventure, Young Adult, Audiobook, Middle Grade, Literature, 19th Century ------ author(s): Lewis Carroll	genre: Children, Classics, Fantasy	nan
23	856	-2-	5	genre(s): Classics, Fantasy, Fiction, Childrens, Young Adult, Adventure, Audiobook, Middle Grade, Magic, Literature ------ author(s): L. Frank Baum, W.W. Denslow	genre: Children, Classics, Fantasy	nan
23	985	-2-	1	genre(s): Classics, Fantasy, Childrens, Fiction, Middle Grade, Audiobook, Young Adult, Juvenile, Magic, Adventure ------ author(s): P.L. Travers, Júlia Sardà, Mary   Shepard	genre: Children, Classics, Magic	nan
23	90	-2-	4	genre(s): Fantasy, Young Adult, Fiction, Magic, Childrens, Middle Grade, Adventure, Audiobook, Classics, Science Fiction Fantasy ------ author(s): J.K. Rowling, Mary GrandPré	genre: Children, Fantasy	nan
23	91	-2-	4	genre(s): Fantasy, Young Adult, Fiction, Magic, Childrens, Adventure, Middle Grade, Audiobook, Classics, Science Fiction Fantasy ------ author(s): J.K. Rowling, Mary GrandPré	genre: Children, Fantasy	nan
23	92	-2-	3	genre(s): Fantasy, Young Adult, Fiction, Magic, Childrens, Adventure, Audiobook, Middle Grade, Classics, Science Fiction Fantasy ------ author(s): J.K. Rowling	genre: Children, Fantasy	nan
14	440	-2-	2	genre(s): Nonfiction, Business, Productivity, Self Help, Personal Development, Management, Leadership, Psychology, Reference, Audiobook ------ author(s): David    Allen	content	overated
14	443	-2-	3	genre(s): Finance, Business, Nonfiction, Economics, Money, Currency, Personal Finance, Self Help, Buisness, Personal Development ------ author(s): Benjamin Graham, Jason Zweig, Warren Buffett	genre	nan
14	444	-2-	3	genre(s): Business, Nonfiction, Entrepreneurship, Self Help, Personal Development, Buisness, Finance, Money, Currency, Economics ------ author(s): Chris Guillebeau	content	short stories,Business
14	317	-2-	1	genre(s): Physics ------ author(s): Øyvind Grøn, Arne Næss	content, author	likes physics and laws but not this book
14	437	-2-	2	genre(s): Business, Nonfiction, Psychology, Leadership, Language, Communication, Self Help, Design, Buisness, Management ------ author(s): Chip Heath, Dan Heath	content	nan
14	337	-2-	2	genre(s): History, Nonfiction, Science, Anthropology, Sociology, Politics, Economics, Historical, World History, Audiobook ------ author(s): Jared Diamond	content	nan
5	421	-2-	4	genre(s): Nonfiction, Self Help, Spirituality, Personal Development, Psychology, Philosophy, Audiobook, Autobiography, Memoir, Health ------ author(s): Jay Shetty	genre	nan
5	811	-2-	4	genre(s): Nonfiction, Self Help, Spirituality, Psychology, Philosophy, Personal Development, Audiobook, Inspirational, Religion, Health ------ author(s): Michael A. Singer	genre	nan
5	306	-2-	3	genre(s): Philosophy, Nonfiction, Sociology, Psychology, Religion, Feminism, Relationships, Writing, Sexuality, Marriage ------ author(s): Bertrand Russell	genre	nan
5	819	-2-	4	genre(s): Spirituality ------ author(s): Michael A. Singer	genre	nan
5	835	-2-	3	genre(s): Nonfiction, Psychology, Self Help, Philosophy, Personal Development, Audiobook, Religion, Unfinished, Science, Politics ------ author(s): Jordan B. Peterson, Norman Doidge, Ethan Van Sciver	genre	nan
5	674	-2-	3	genre(s): Business, Self Help, Nonfiction, Economics, Finance, Personal Development, Psychology, Money, Currency, Personal Finance ------ author(s): Napoleon Hill, Ben Holden-Crowther	genre	nan
6	356	-2-	3	genre(s): Psychology, Self Help, Nonfiction, Productivity, Personal Development, Business, Social Science, How To, Audiobook, Leadership ------ author(s): Jane B. Burka, Lenora M. Yuen	content	nan
6	1002	-2-	2	genre(s): Self Help, Nonfiction, Personal Development, Audiobook, Psychology, Business, Inspirational, Adult, Unfinished, Spirituality ------ author(s): Jen Sincero	genre	nan
6	1003	-2-	3	genre(s): Psychology, Nonfiction, Self Help, Business, Education, Personal Development, Parenting, Leadership, Teaching, Productivity ------ author(s): Carol S. Dweck	content	nan
6	236	-2-	2	genre(s): Nonfiction, Self Help, Business, Psychology, Personal Development, Leadership, Classics, Communication, Language, Audiobook ------ author(s): Dale Carnegie	genre	nan
6	621	-2-	2	genre(s): Self Help, Nonfiction, Personal Development, Audiobook, Psychology, Business, Productivity, Leadership, Inspirational, Buisness ------ author(s): Mel Robbins	genre	nan
6	1006	-2-	3	genre(s): Psychology, Nonfiction, Science, Sociology, Philosophy, History, Social Science, Politics, Self Help, Unfinished ------ author(s): Philip G. Zimbardo	content	nan
15	988	-2-	2	genre(s): Fiction, Historical Fiction, Romance, Classics, Australia, Cultural, Historical, Historical Romance, Novels, Drama ------ author(s): Colleen McCullough	content, author	nan
15	989	-2-	2	genre(s): Fiction, Historical Fiction, Romance, Historical, Classics, Cultural, Japan, Adult, Novels, Asia ------ author(s): Arthur Golden	content	nan
15	101	-2-	4	genre(s): Classics, Plays, Fiction, Romance, School, Academic, Drama, Read For School, Literature, High School ------ author(s): William Shakespeare, Paul Werstine, Barbara A. Mowat, Paavo Emil Cajander	genre,content	nan
15	108	-2-	3	genre(s): Fantasy, Classics, Fiction, Adventure, Young Adult, Science Fiction Fantasy, High Fantasy, Childrens, Epic Fantasy, Novels ------ author(s): J.R.R. Tolkien	genre,content	nan
15	493	-2-	3	genre(s): Classics, Fiction, Literature, Novels, American, Historical Fiction, Historical, Cultural, Spain, School ------ author(s): Ernest Hemingway	genre	nan
15	494	-2-	2	genre(s): Classics, Fiction, Literature, Historical Fiction, War, Novels, American, Cultural, Spain, Classic Literature ------ author(s): Ernest Hemingway	genre,content	nan
19	323	-2-	2	genre(s): Politics, Nonfiction, Philosophy, History, Economics, Political Science, Sociology, Psychology, Society, Culture ------ author(s): Noam Chomsky, Peter R. Mitchell, John Schoeffel	content	nan
19	841	-2-	3	genre(s): Nonfiction, India, Cultural, Politics, History, Philosophy, Religion, Sociology, Indian Literature, Asian Literature ------ author(s): B.R. Ambedkar	content,author	nan
19	851	-2-	2	genre(s): History, Philosophy, Politics, Nonfiction, Political Science, Sociology, Theory, Classics, Psychology, 20th Century ------ author(s): Hannah Arendt	content	nan
19	853	-2-	2	genre(s): Politics, Nonfiction, History, Philosophy, Sociology, Economics, Journalism, Writing, Political Science, Society ------ author(s): Edward S. Herman, Noam Chomsky	content	nan
19	233	-2-	3	genre(s): Nonfiction, Religion, Islam, Autobiography, Memoir, Philosophy, History, Theology, Spirituality, Faith ------ author(s): Carla Power	content	nan
19	239	-2-	5	genre(s): Self Help, Nonfiction, Business, Personal Development, Psychology, Leadership, Productivity, Management, Audiobook, Philosophy ------ author(s): Stephen R. Covey, Jim Collins	content,genre	nan
10	723	-2-	4	genre(s): Mystery, Historical Fiction, Fiction, Mystery Thriller, Thriller, Historical, Fantasy, Adult, Crime, Suspense ------ author(s): Stuart Turton	genre	mystery
10	728	-2-	4	genre(s): Mystery, Fiction, Thriller, Historical, Mystery Thriller, Historical Fiction, Suspense, Crime, Horror, True Crime ------ author(s): Jess Lourey	content	mystery
10	93	-2-	4	genre(s): Fantasy, Young Adult, Fiction, Magic, Childrens, Adventure, Audiobook, Middle Grade, Classics, Science Fiction Fantasy ------ author(s): J.K. Rowling, Mary GrandPré	genre	fantasy
10	992	-2-	2	genre(s): Horror, Fiction, Thriller, Mystery, Crime, Suspense, Mystery Thriller, Classics, Novels, Drama ------ author(s): Thomas  Harris	genre	horror
10	868	-2-	2	genre(s): Fiction, Thriller, Mystery, Romance, Suspense, Mystery Thriller, Novels, Crime, Drama, Contemporary ------ author(s): Sidney Sheldon	genre	thriller
10	359	-2-	3	genre(s): Short Stories, Classics, Cultural, China, Fiction, Literature, Asia, Chinese Literature, Horror, Asian Literature ------ author(s): Lu Xun, 魯迅	author	classics
1	70	-2-	4	genre(s): Young Adult, Fantasy, Romance, Vampires, Fiction, Paranormal, Paranormal Romance, Supernatural, Werewolves, Shapeshifters ------ author(s): Stephenie Meyer	Genre, Author	nan
1	71	-2-	4	genre(s): Young Adult, Fantasy, Romance, Vampires, Fiction, Paranormal, Paranormal Romance, Supernatural, Werewolves, Shapeshifters ------ author(s): Stephenie Meyer	Genre, Author	nan
1	72	-2-	4	genre(s): Young Adult, Fantasy, Romance, Vampires, Fiction, Paranormal, Paranormal Romance, Supernatural, Werewolves, Shapeshifters ------ author(s): Stephenie Meyer	Genre, Author	nan
1	714	-2-	3	genre(s): Fiction, LGBT, Contemporary, GLBT, Queer, Literary Fiction, Race, Adult, Novels, Audiobook ------ author(s): Brandon  Taylor	Genre	nan
1	587	-2-	4	genre(s): Romance, Fiction, Love, Romantic, Contemporary, India, Love Story ------ author(s): Ravinder Singh	Genre	nan
1	78	-2-	4	genre(s): Young Adult, Science Fiction, Fantasy, Romance, Fiction, Dystopia, Paranormal, Aliens, Adult, Paranormal Romance ------ author(s): Stephenie Meyer	Genre, Author	nan
9	476	-2-	4	genre(s): Football, Biography, Sports, Nonfiction, Soccer, Autobiography, Memoir ------ author(s): Steven Gerrard	author	nan
9	477	-2-	3	author(s): Steven Gerrard	author	nan
9	95	-2-	3	genre(s): Nonfiction, Memoir, Humor, Audiobook, Biography, Comedy, Writing, Essays, Biography Memoir, Autobiography ------ author(s): Mindy Kaling	author	nan
9	97	-2-	3	genre(s): Nonfiction, Humor, Audiobook, Memoir, Biography, Comedy, Autobiography, Biography Memoir, Adult, LGBT ------ author(s): Ellen DeGeneres	author	nan
9	355	-2-	2	genre(s): Nonfiction, Memoir, LGBT, Biography, GLBT, Queer, Biography Memoir, Autobiography, Feminism, Parenting ------ author(s): Jeanette Winterson	content	nan
9	357	-2-	3	genre(s): Biography, Nonfiction, Business, Science, Technology, History, Biography Memoir, Audiobook, Leadership, Memoir ------ author(s): Walter Isaacson	content	nan
11	332	-2-	4	genre(s): Fiction, Classics, Art, Literature, Historical, Historical Fiction, Novels, British Literature, European Literature, 20th Century ------ author(s): W. Somerset Maugham	content	nan
11	334	-2-	5	genre(s): Classics, Fiction, Historical Fiction, France, Cultural, Literature, French Literature, European Literature, Gothic, Historical ------ author(s): Victor Hugo, John Sturrock	content	nan
11	335	-2-	5	genre(s): Classics, Fiction, Romance, Short Stories, German Literature, European Literature, Literature, Novels, Modern Classics, Novella ------ author(s): Stefan Zweig	author	nan
11	472	-2-	2	genre(s): Historical Fiction, War, Fiction, Novels, Historical, Drama, Classics, Literature, Politics, Bangladesh ------ author(s): Humayun Ahmed	content	nan
11	988	-2-	4	genre(s): Fiction, Historical Fiction, Romance, Classics, Australia, Cultural, Historical, Historical Romance, Novels, Drama ------ author(s): Colleen McCullough	content	nan
11	989	-2-	2	genre(s): Fiction, Historical Fiction, Romance, Historical, Classics, Cultural, Japan, Adult, Novels, Asia ------ author(s): Arthur Golden	content	nan
7	461	-2-	4	genre(s): Classics, Fiction, Literature, Historical, Historical Fiction, School, Academic, Novels, 19th Century, Classic Literature ------ author(s): Charles Dickens, Παυλίνα Παμπούδη, Marisa Sestino	genre, content	nan
7	462	-2-	4	genre(s): Classics, Fiction, Literature, Historical, Historical Fiction, 19th Century, Novels, British Literature, European Literature, Classic Literature ------ author(s): Charles Dickens, Jeremy Tambling	content, genre	nan
7	463	-2-	3	genre(s): Classics, Fiction, Historical Fiction, Literature, Novels, 19th Century, Classic Literature, British Literature, European Literature, Victorian ------ author(s): Charles Dickens, Philip Horne, Gerald Dickens, 查尔斯·狄更斯, 吴倩卓	content, genre	nan
7	492	-2-	5	genre(s): Classics, Fiction, Historical, Historical Fiction, War, Literature, Novels, American, Romance, Classic Literature ------ author(s): Ernest Hemingway	content, genre	nan
7	493	-2-	2	genre(s): Classics, Fiction, Literature, Novels, American, Historical Fiction, Historical, Cultural, Spain, School ------ author(s): Ernest Hemingway	author	nan
7	494	-2-	3	genre(s): Classics, Fiction, Literature, Historical Fiction, War, Novels, American, Cultural, Spain, Classic Literature ------ author(s): Ernest Hemingway	content	nan
3	348	-2-	2	genre(s): Nonfiction, Books About Books, Writing, Autobiography, Memoir, Classics, Biography, European Literature, British Literature, Biography Memoir ------ author(s): Helene Hanff	content	nan
3	351	-2-	4	genre(s): Classics, Fiction, Fantasy, Adventure, Literature, Novels, Classic Literature, 18th Century, School, Academic ------ author(s): Jonathan Swift, Robert DeMaria Jr.	genre	nan
3	228	-2-	4	genre(s): Islam, Religion, Nonfiction, Spirituality, Faith ------ author(s): A. Helwa	genre	nan
3	488	-2-	2	genre(s): Biography, Nonfiction, History, World War I, War, Biography Memoir, Literature, Historical, Books About Books, Writing ------ author(s): John  Garth	content	nan
3	234	-2-	1	genre(s): Nonfiction, Psychology, Science, Business, Economics, Self Help, Personal Development, Philosophy, Audiobook, Unfinished ------ author(s): Daniel Kahneman	genre	nan
3	364	-2-	4	genre(s): Nonfiction, Biography, Classics, Memoir, History, Autobiography, Biography Memoir, Historical, Disability, Inspirational ------ author(s): Helen Keller	content	nan
2	962	-2-	3	genre(s): Classics, Fiction, Adventure, Young Adult, Animals, Historical Fiction, Historical, Literature, School, Academic ------ author(s): Jack London, Avi	genre	nan
2	201	-2-	5	genre(s): Fiction, Mystery, Thriller, Crime, Suspense, Legal Thriller, Mystery Thriller, Drama, Novels, Law ------ author(s): John Grisham	author	nan
2	203	-2-	1	genre(s): Fiction, Thriller, Mystery, Suspense, Crime, Mystery Thriller, Legal Thriller, Novels, Drama, Law ------ author(s): John Grisham, Robin Waterfield	content	nan
2	204	-2-	5	genre(s): Fiction, Thriller, Mystery, Suspense, Spy Thriller, Espionage, Adventure, Action, Mystery Thriller, Crime ------ author(s): Robert Ludlum	content	nan
2	205	-2-	3	genre(s): Fiction, Thriller, Mystery, Suspense, Military Fiction, Espionage, Spy Thriller, Adventure, Action, War ------ author(s): Tom Clancy	genre	nan
2	728	-2-	4	genre(s): Mystery, Fiction, Thriller, Historical, Mystery Thriller, Historical Fiction, Suspense, Crime, Horror, True Crime ------ author(s): Jess Lourey	genre	nan
8	980	-2-	3	genre(s): Classics, Fiction, Young Adult, Fantasy, Childrens ------ author(s): Tania Zamorsky, Carlo Collodi, Jacob Grimm, Lucy Corvino, Arthur Pober	Genre	nan
8	981	-2-	2	genre(s): Childrens, Fiction, Classics, Fantasy, Young Adult, Middle Grade, Humor, Audiobook, Magic, Juvenile ------ author(s): Roald Dahl, Quentin Blake	Author	nan
8	982	-2-	4	genre(s): Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Juvenile, Novels ------ author(s): Roald Dahl, Quentin Blake	Author	nan
8	855	-2-	5	genre(s): Classics, Fantasy, Fiction, Childrens, Adventure, Young Adult, Audiobook, Middle Grade, Literature, 19th Century ------ author(s): Lewis Carroll	Author	nan
8	856	-2-	4	genre(s): Classics, Fantasy, Fiction, Childrens, Young Adult, Adventure, Audiobook, Middle Grade, Magic, Literature ------ author(s): L. Frank Baum, W.W. Denslow	Genre	nan
8	985	-2-	1	genre(s): Classics, Fantasy, Childrens, Fiction, Middle Grade, Audiobook, Young Adult, Juvenile, Magic, Adventure ------ author(s): P.L. Travers, Júlia Sardà, Mary   Shepard	genre	nan
20	975	-2-	1	genre(s): Classics, Childrens, Fiction, Young Adult, Middle Grade, Fantasy, Humor, Adventure, Juvenile, Swedish Literature ------ author(s): Astrid Lindgren, Florence Lamborn, Louis S. Glanzman	content	nan
20	976	-2-	2	genre(s): Fantasy, Childrens, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Audiobook, Juvenile ------ author(s): Roald Dahl, Quentin Blake	content	nan
20	978	-2-	1	genre(s): Classics, Fiction, Animals, Adventure, Childrens, Novels, Young Adult, Realistic Fiction, Dogs ------ author(s): Pauline Francis, Jack London	genre	nan
20	980	-2-	3	genre(s): Classics, Fiction, Young Adult, Fantasy, Childrens ------ author(s): Tania Zamorsky, Carlo Collodi, Jacob Grimm, Lucy Corvino, Arthur Pober	genre	nan
20	981	-2-	2	genre(s): Childrens, Fiction, Classics, Fantasy, Young Adult, Middle Grade, Humor, Audiobook, Magic, Juvenile ------ author(s): Roald Dahl, Quentin Blake	genre	nan
20	982	-2-	3	genre(s): Childrens, Fantasy, Fiction, Classics, Young Adult, Middle Grade, Humor, Adventure, Juvenile, Novels ------ author(s): Roald Dahl, Quentin Blake	genre	nan
18	868	-2-	4	genre(s): Fiction, Thriller, Mystery, Romance, Suspense, Mystery Thriller, Novels, Crime, Drama, Contemporary ------ author(s): Sidney Sheldon	genre, content	nan
18	359	-2-	4	genre(s): Short Stories, Classics, Cultural, China, Fiction, Literature, Asia, Chinese Literature, Horror, Asian Literature ------ author(s): Lu Xun, 魯迅	genre	nan
