book_link	book_description
https://www.goodreads.com/book/show/1381	Sing to me of the man, Muse, the man of twists and turnsdriven time and again off course, once he had plunderedthe hallowed heights of Troy.So begins Robert Fagles&apos; magnificent translation of the Odyssey, which Jasper Griffin in The New York Times Review of Books hails as "a distinguished achievement."If the Iliad is the world&apos;s greatest war epic, then the Odyssey is liter
https://www.goodreads.com/book/show/11727114	When Stephen Covey first released The Seven Habits of Highly Effective People, the book became an instant rage because people suddenly got up and took notice that their lives were headed off in the wrong direction; and more than that, they realized that there were so many simple things they could do in order to navigate their life correctly. This book was wonderful educati
https://www.goodreads.com/book/show/102868	"A Study in Scarlet" is the first published story of one of the most famous literary detectives of all time, Sherlock Holmes. Here Dr. Watson, who has just returned from a war in Afghanistan, meets Sherlock Holmes for the first time when they become flat-mates at the famous 221 B Baker Street. In "A Study in Scarlet" Sherlock Holmes investigates a murder at Lauriston Garde
https://www.goodreads.com/book/show/366633	This fine example of the French realist novel contrasts the social progress of an impoverished but ambitious aristocrat with the tale of a father, whose obsessive love for his daughters leads to his personal and financial ruin.
https://www.goodreads.com/book/show/77390	At sixteen, Anne is grown up...almost. Her gray eyes shine like evening stars, but her red hair is still as peppery as her temper. In the years since she arrived at Green Gables as a freckle-faced orphan, she has earned the love of the people of Avonlea and a reputation for getting into scrapes. But when Anne begins her job as the new schoolteacher, the real test of her ch
https://www.goodreads.com/book/show/124814	This delightful allegory by self-made millionaire Mark Fisher imparts the principles of wealth as Fisher learned them. A dissatisfied young man meets an old millionaire who reveals to him the secrets of acquiring not just material abundance, but also true wealth.
https://www.goodreads.com/book/show/54442955	Down the beach, she can just make out the rusting hulk of the Ferris wheel through the dawn mist. The hairs prickle on her neck as she drags her focus back to the chestnut hair fanned out in the shallow water at her feet. To the grains of sand decorating the beautiful girl’s white cheeks like freckles.Private Detective Charlie Winters never thought she’d find herself back
https://www.goodreads.com/book/show/35716666	I had no idea he was a sought after movie star and one of the most eligible bachelors in the world. I thought he was only mine, until one picture turned my life upside down.  She can fight it all she wants, but I knew the moment we met that she&apos;d be mine, and I&apos;m never giving her up.   I tried to deny it, but in the end I know I&apos;m Only His.
https://www.goodreads.com/book/show/17345242	If the past is prologue, then George R. R. Martin’s masterwork—the most inventive and entertaining fantasy saga of our time—warrants one hell of an introduction. At long last, it has arrived with The World of Ice and Fire.This lavishly illustrated volume is a comprehensive history of the Seven Kingdoms, providing vividly constructed accounts of the epic battles, bitter riv
https://www.goodreads.com/book/show/12232938	"My name was Salmon, like the fish; first name, Susie. I was fourteen when I was murdered on December 6, 1973."So begins the story of Susie Salmon, who is adjusting to her new home in heaven, a place that is not at all what she expected, even as she is watching life on earth continue without her -- her friends trading rumors about her disappearance, her killer trying to co
https://www.goodreads.com/book/show/52512029	You inherit a lot of things from your parents. Eye color, hair color, bits and snippets of your personality. Some things you want to inherit. Good looks, metabolism. Their vast fortune when they die. Unfortunately, there are those things you don&apos;t want to inherit. Diabetes, addictions. Your father&apos;s godly powers… Trust me when I say to you, that last one is the worst. I wo
https://www.goodreads.com/book/show/42730511	It’s been said that you can’t love two men at the same time. You can’t split your heart, soul, and body in half. But I’m here to tell you, you can.Dylan Cole is like ice, sharp and unpredictable, the thunder inside a tumultuous storm. Smith Reid is warmth, soft and gentle, perfect like a sunny day.Both are mine. But I can have only one. There are two sides to this tale. I&apos;
https://www.goodreads.com/book/show/49374505	From master of suspense Lisa Unger comes a riveting thriller about a chance encounter that unravels a stunning web of lies and deceit.Everyone has a secret… Now she knows yours.Selena Murphy is commuting home from her job in the city when the train stalls out on the tracks. She strikes up a conversation with a beautiful stranger in the next seat, and their connection is fa
https://www.goodreads.com/book/show/32620331	Discover the real-life mystery centered on the queen of crime herself: Agatha Christie. In this tantalizing new novel, Christie’s mysterious ten-day disappearance serves as the starting point for a gripping novel, in which Christie herself is pulled into a case of blackmail and murder.“I wouldn’t scream if I were you. Unless you want the whole world to learn about your hus
https://www.goodreads.com/book/show/4865	ISBN 9780671723651 moved to this edition.You can go after the job you want...and get it! You can take the job you have...and improve it! You can take any situation you&apos;re in...and make it work for you!Since its release in 1936, How to Win Friends and Influence People has sold more than 15 million copies. Dale Carnegie&apos;s first book is a timeless bestseller, packed with rock
https://www.goodreads.com/book/show/4866	The book &apos;How to stop worrying & start living&apos; suggest many ways to conquer worry and lead a wonderful life.The book mentions fundamental facts to know about worry and magic formula for solving worry-some situations.Psychologists & Doctors&apos; view:-Worry can make even the most stolid person ill.-Worry may cause nervous breakdown.-Worry can even cause tooth decay-Worry is one
https://www.goodreads.com/book/show/5588817	Many contemporary political thinkers are gripped by the belief that their task is to develop an ideal theory of rights or justice for guiding and judging political actions. But in Philosophy and Real Politics, Raymond Geuss argues that philosophers should first try to understand why real political actors behave as they actually do. Far from being applied ethics, politics i
https://www.goodreads.com/book/show/26047703	The greatest athletic performances spring from the mind, not the body. Elite athletes have known this for decades and now science is learning why it s true. In his fascinating new book "How Bad Do You Want It?," coach Matt Fitzgerald examines more than a dozen pivotal races to discover the surprising ways elite athletes strengthen their mental toughness.Fitzgerald puts you
https://www.goodreads.com/book/show/22889750	The best-selling author of Born to Run now travels to the Mediterranean, where he discovers that the secrets of ancient Greek heroes are still alive and well on the island of Crete, and ready to be unleashed in the muscles and minds of casual athletes and aspiring heroes everywhere.  After running an ultramarathon through the Copper Canyons of Mexico, Christopher McDougall
https://www.goodreads.com/book/show/29102879	Remember the places you touched me.The parts of Mira Cillo that Ben touched are etched on his soul.Palm. Hair. Chest. Cheek. Lips. Throat. Heart.It was the last one that broke her. After her death, Mira sends Ben on a quest for notes she left in the seven places where they touched—notes that explain why she and her sister, Francesca, drowned themselves in the quarry. How B
https://www.goodreads.com/book/show/54916250	11 hours, 50 minutes This book almost didn’t see the light of day as government officials tried to bar its publication.The Inside Story of the Real President Trump, by His Former Attorney And Personal Advisor—The Man Who Helped Get Him Into the Oval OfficeOnce Donald Trump’s fiercest surrogate, closest confidant, and staunchest defender, Michael Cohen knows where the skele
https://www.goodreads.com/book/show/50634450	También de este lado hay sueños.On this side, too, there are dreams.Lydia Quixano Pérez lives in the Mexican city of Acapulco. She runs a bookstore. She has a son, Luca, the love of her life, and a wonderful husband who is a journalist. And while there are cracks beginning to show in Acapulco because of the drug cartels, her life is, by and large, fairly comfortable.Even t
https://www.goodreads.com/book/show/22874559	HALF GIRLFRIEND (HINDI) Once upon a time, there was a Bihari boy called Madhav. He fell in love with a girl from Delhi called Riya. Madhav didn&apos;t speak English well. Riya did. Madhav wanted a relationship. Riya didn&apos;t. Riya just wanted friendship. Madhav didn&apos;t. Riya suggested a compromise. She agreed to be his half girlfriend. From the author of the blockbuster novels Fiv
https://www.goodreads.com/book/show/17245	You can find an alternative cover edition for this ISBN here and here.A rich selection of background and source materials is provided in three areas: Contexts includes probable inspirations for Dracula in the earlier works of James Malcolm Rymer and Emily Gerard. Also included are a discussion of Stoker&apos;s working notes for the novel and "Dracula&apos;s Guest," the original open
https://www.goodreads.com/book/show/17910054	Over the last half-billion years, there have been five mass extinctions, when the diversity of life on earth suddenly and dramatically contracted. Scientists around the world are currently monitoring the sixth extinction, predicted to be the most devastating extinction event since the asteroid impact that wiped out the dinosaurs. This time around, the cataclysm is us. In p
https://www.goodreads.com/book/show/50892433	The #1 New York Times bestselling author of The Turn of the Key and In a Dark Dark Wood returns with another suspenseful thriller set on a snow-covered mountain.Getting snowed in at a beautiful, rustic mountain chalet doesn’t sound like the worst problem in the world, especially when there’s a breathtaking vista, a cozy fire, and company to keep you warm. But what happens
https://www.goodreads.com/book/show/45046893	A remarkably inventive novel that explores what it means to live a life fully in the moment, even if those moments are out of order.It’s New Year’s Eve 1982, and Oona Lockhart has her whole life before her. At the stroke of midnight she will turn nineteen, and the year ahead promises to be one of consequence. Should she go to London to study economics, or remain at home in
https://www.goodreads.com/book/show/51182571	Beauregard "Bug" Montage: husband, father, honest car mechanic. But he was once known - from North Carolina to the beaches of Florida - as the best getaway driver on the East Coast. Just like his father, who disappeared many years ago.After a series of financial calamities (worsened by the racial prejudices of the small town he lives in) Bug reluctantly takes part in a dar
https://www.goodreads.com/book/show/244526	This second volume shows Feluda at the peak of his sleuthing career. He is at his inimitable best as he tracks down the last known letter of Napoleon, or investigates a sinister crime that has to do with Tintoretto&apos;s painting of Jesus. In The Case of Apsara Theatre, Feluda foils the insidious plans of a clever murderer, and in The House of Death, he investigates the theft
https://www.goodreads.com/book/show/50433834	QuickRead.com presents a summary of “Outwitting the Devil” by Napoleon Hill:  Reaching out from the era of the Great Depression to offer a message of hope through the power of positive thinking, Outwitting the Devil asks you to imagine what you could accomplish if you relinquished fear and self-doubt.  Although it was originally written in 1938, Napoleon Hill’s breakthroug
https://www.goodreads.com/book/show/25744928	One of the most valuable skills in our economy is becoming increasingly rare. If you master this skill, you&apos;ll achieve extraordinary results.Deep work is the ability to focus without distraction on a cognitively demanding task. It&apos;s a skill that allows you to quickly master complicated information and produce better results in less time. Deep work will make you better at w
https://www.goodreads.com/book/show/2165	Librarian&apos;s note: An alternate cover edition can be found hereThis short novel, already a modern classic, is the superbly told, tragic story of a Cuban fisherman in the Gulf Stream and the giant Marlin he kills and loses — specifically referred to in the citation accompanying the author&apos;s Nobel Prize for literature in 1954.
https://www.goodreads.com/book/show/3061	Great for the beginner and the expert, this book offers readers exercises to improve their work.
https://www.goodreads.com/book/show/656	In Russia&apos;s struggle with Napoleon, Tolstoy saw a tragedy that involved all mankind. Greater than a historical chronicle, War and Peace is an affirmation of life itself, `a complete picture&apos;, as a contemporary reviewer put it, `of everything in which people find their happiness and greatness, their grief and humiliation&apos;. Tolstoy gave his personal approval to this translat
https://www.goodreads.com/book/show/22320455	"Carla Power&apos;s intimate portrait of the Quran captures the extraordinary, living debate over the Muslim holy book&apos;s very essence. A spirited, compelling read."-Azadeh Moaveni, author of Lipstick JihadIf the Oceans Were Ink is Carla Power&apos;s eye-opening story of how she and her longtime friend Sheikh  Mohammad Akram Nadwi found a way to confront ugly stereotypes and persiste
https://www.goodreads.com/book/show/12985	Alternate Cover/publisher Edition ISBN 0743482832 (ISBN13: 9780743482837)Each edition includes:• Freshly edited text based on the best early printed version of the play• Full explanatory notes conveniently placed on pages facing the text of the play• Scene-by-scene plot summaries• A key to famous lines and phrases• An introduction to reading Shakespeare&apos;s language• An essa
https://www.goodreads.com/book/show/55030	Cosmos has 13 heavily illustrated chapters, corresponding to the 13 episodes of the Cosmos television series. In the book, Sagan explores 15 billion years of cosmic evolution and the development of science and civilization. Cosmos traces the origins of knowledge and the scientific method, mixing science and philosophy, and speculates to the future of science. The book also
https://www.goodreads.com/book/show/28862	Machiavelli needs to be looked at as he really was. Hence: Can Machiavelli, who makes the following observations, be Machiavellian as we understand the disparaging term? 1. So it is that to know the nature of a people, one need be a Prince; to know the nature of a Prince, one need to be of the people. 2. If a Prince is not given to vices that make him hated, it is unsusal
https://www.goodreads.com/book/show/128752	It&apos;s a summer of sizzling heat in Charlotte where Dr. Temperance Brennan, forensic anthropologist for the North Carolina medical examiner, looks forward to her first vacation in years. A romantic vacation. She&apos;s almost out the door when the bones start appearing.  A newborn&apos;s charred remains turn up in a woodstove. A small plane crashes in a North Carolina cornfield on a s
https://www.goodreads.com/book/show/12950446	Based on more than forty interviews with Jobs conducted over two years—as well as interviews with more than a hundred family members, friends, adversaries, competitors, and colleagues—Walter Isaacson has written a riveting story of the roller-coaster life and searingly intense personality of a creative entrepreneur whose passion for perfection and ferocious drive revolutio
https://www.goodreads.com/book/show/95186	In a crumbling, isolated house at the foot of Mount Kanchenjunga in the Himalayas lives an embittered judge who wants only to retire in peace, when his orphaned granddaughter, Sai, arrives on his doorstep. The judge’s cook watches over her distractedly, for his thoughts are often on his son, Biju, who is hopscotching from one gritty New York restaurant to another. Kiran De
https://www.goodreads.com/book/show/18414	Utopia (Libellus vere aureus, nec minus salutaris quam festivus, de optimo rei publicae statu deque nova insula Utopia) is a satirical work of fiction and political philosophy by Thomas More (1478–1535) published in 1516 in Latin. The book is a frame narrative primarily depicting a fictional island society as described by the character Raphael Hythloday who lived there som
https://www.goodreads.com/book/show/976	A shocking scientific discovery. A conspiracy of staggering brilliance. A thriller unlike any you&apos;ve ever read....When a NASA satellite discovers an astonishingly rare object buried deep in the Arctic ice, the floundering space agency proclaims a much-needed victory—a victory with profound implications for NASA policy and the impending presidential election. To verify the
https://www.goodreads.com/book/show/21	In Bryson&apos;s biggest book, he confronts his greatest challenge: to understand—and, if possible, answer—the oldest, biggest questions we have posed about the universe and ourselves. Taking as territory everything from the Big Bang to the rise of civilization, Bryson seeks to understand how we got from there being nothing at all to there being us. To that end, he has attached
https://www.goodreads.com/book/show/21874495	Maulana Azad was the first education minister of India and a dynamic individual with multiple facets to his personality. He is equally known as one of the foremost freedom fighters, an Urdu poet who also wrote treatises on philosophy and religion. Azad had hoped to lead not only the Muslims but all Indians to freedom. From 1903, when he picked up his pen to launch his firs
https://www.goodreads.com/book/show/13041934	When Ravin first said ‘I love you . . .’ he meant it forever. The world has known this through Ravin’s bestselling novel, I Too Had a Love Story. But did Ravin’s story really end on the last page of that book?On Valentine’s Day, a radio station in Chandigarh hosts a very special romantic chat show. Ravin and his three best friends are invited as guests to talk about Ravin’
https://www.goodreads.com/book/show/27220736	In this candid and riveting memoir, for the first time ever, Nike founder and CEO Phil Knight shares the inside story of the company’s early days as an intrepid start-up and its evolution into one of the world’s most iconic, game-changing, and profitable brands.In 1962, fresh out of business school, Phil Knight borrowed $50 from his father and created a company with a simp
https://www.goodreads.com/book/show/22529389	The powerful new work from one of our greatest historical novelists, A Slant of Light deals with profoundly seminal American moments: the end of the Civil War, the religious freedom that was manifested in the Second Great Awakening, the last gasps of the Jeffersonian ideal of American yeomanry, the shadow on the horizon of the Industrial Revolution.At the heart of the nove
https://www.goodreads.com/book/show/16282937	An anthology of moving, inspirational, heartwarming or heartbreaking, love stories shortlisted in a nation wide contest by Penguin India! Love only a four letter word, yet its so powerful that it can conquer anything in this world! We&apos;ve all experienced the first flush of love and remember the lingering fragrance of it. For ages Love has remained one of the most cherished
https://www.goodreads.com/book/show/11669214	This book provides an introduction to the theory of relativity and the mathematics used in its processes. Three elements of the book make it stand apart from previously published books on the theory of relativity. First, the book starts at a lower mathematical level than standard books with tensor calculus of sufficient maturity to make it possible to give detailed calcula
https://www.goodreads.com/book/show/123632	Man and His Symbols owes its existence to one of Jung&apos;s own dreams. The great psychologist dreamed that his work was understood by a wide public, rather than just by psychiatrists, and therefore he agreed to write and edit this fascinating book. Here, Jung examines the full world of the unconscious, whose language he believed to be the symbols constantly revealed in dreams
https://www.goodreads.com/book/show/25014	In 1793, a canal digger named William Smith made a startling discovery. He found that by tracing the placement of fossils, which he uncovered in his excavations, one could follow layers of rocks as they dipped and rose and fell -- clear across England and, indeed, clear across the world -- making it possible, for the first time ever, to draw a chart of the hidden underside
https://www.goodreads.com/book/show/45211636	Over 30,000 units sold of David Greene&apos;s first bestseller, Long-Distance Real Estate Investing!   Invest in real estate and never run out of money―using the hottest strategy in the real estate world!    For years, investors have built wealth through real estate the hard way: saving money slowly and sacrificing their current happiness for a future reward. While this method
https://www.goodreads.com/book/show/978772	First published in 1938, The Hobbit is a story that “grew in the telling,” and many characters and events in the published book are completely different from what Tolkien first wrote to read aloud to his young sons as part of their “fireside reads.” For the first time, The History of the Hobbit reproduces the original version of one of literature’s most famous stories, and
https://www.goodreads.com/book/show/49041	There is an alternate cover edition for ISBN13 9780316160193 here. I knew we were both in mortal danger. Still, in that instant, I felt well. Whole. I could feel my heart racing in my chest, the blood pulsing hot and fast through my veins again. My lungs filled deep with the sweet scent that came off his skin. It was like there had never been any hole in my chest. I was pe
https://www.goodreads.com/book/show/6185	You can find the redesigned cover of this edition HERE.This best-selling Norton Critical Edition is based on the 1847 first edition of the novel. For the Fourth Edition, the editor has collated the 1847 text with several modern editions and has corrected a number of variants, including accidentals. The text is accompanied by entirely new explanatory annotations.New to the
https://www.goodreads.com/book/show/1238901	O Alquimista é a história de um jovem que tem um sonho repetido com um tesouro oculto guardado perto das pirâmides do Egipto. Este resolve seguir o seu sonho, enfrenta as maiores dificuldades, atravessa desertos e defronta-se com os grandes mistérios que acompanham o Homem desde o começo dos tempos: os sinais de Deus, a Lenda Pessoal que cada um de nós tem que viver, a mis
https://www.goodreads.com/book/show/53248017	Ikigai: The Japanese secret to a long and happy lifeThe people of Japan believe that everyone has an ikigai – a reason to jump out of bed each morning. And according to the residents of the Japanese island of Okinawa – the world’s longest-living people – finding it is the key to a longer and more fulfilled life. Inspiring and comforting, this book will give you the life-ch
https://www.goodreads.com/book/show/44778083	Bound by blood.Tempted by desire.Unleashed by destiny.Bryce Quinlan had the perfect life—working hard all day and partying all night—until a demon murdered her closest friends, leaving her bereft, wounded, and alone. When the accused is behind bars but the crimes start up again, Bryce finds herself at the heart of the investigation. She’ll do whatever it takes to avenge th
https://www.goodreads.com/book/show/51039323	Is the pressure to "lean in," "wash your face," and believe you are a "badass" actually making you miserable? Well, there&apos;s good news: you don&apos;t have to give in.When faced with disappointment, self-doubt, and failure, we rely on positivity mantras and upbeat Bible verses to relieve our anxiety. But instead of easing our emotional burden, the pressure to lov
https://www.goodreads.com/book/show/416580	For 4,000 years, the lavish crypt of the Pharaoh Mamose has never been found...until the Seventh Scroll, a cryptic message written by he slave Taita, gives beautiful Egyptologist Royan Al Simma a tantalizing clue to its location.But this is a treasure cache others would kill to possess. Only one step ahead of assassins, Royan runs for her life and into the arms of the only
https://www.goodreads.com/book/show/53025903	A new novel inspired by historical events: a story of three young women on a journey in search of family amidst the destruction of the post-Civil War South, and of a modern-day teacher who rediscovers their story and its connection to her own students&apos; lives.Lisa Wingate brings to life stories from actual "Lost Friends" advertisements that appeared in Southern newspapers a
https://www.goodreads.com/book/show/5273533	
https://www.goodreads.com/book/show/34497	Terry Pratchett&apos;s profoundly irreverent, bestselling novels have garnered him a revered position in the halls of parody next to the likes of Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.The Color of Magic is Terry Pratchett&apos;s maiden voyage through the now-legendary land of Discworld. This is where it all begins -- with the tourist Twoflower and his wizard gui
https://www.goodreads.com/book/show/31509348	"The intent of this book is for it to be used as a simple and direct guide in a time of great danger. If I am still alivewhen the events foretold in these pages occur, then I hope that you will find me before it is too late.Roberta Ann SparrowOctober, 1944"
https://www.goodreads.com/book/show/38560071	George R.R. Martin’s epic A Song of Ice and Fire series continues with this latest installment of A Clash of Kings!
https://www.goodreads.com/book/show/20698530	Lara Jean didn’t expect to really fall for Peter.She and Peter were just pretending. Except suddenly they weren’t. Now Lara Jean is more confused than ever.When another boy from her past returns to her life, Lara Jean’s feelings for him return too. Can a girl be in love with two boys at once?In this charming and heartfelt sequel to the New York Times bestseller To All the
https://www.goodreads.com/book/show/42121525	Franny Stone has always been the kind of woman who is able to love but unable to stay. Leaving behind everything but her research gear, she arrives in Greenland with a singular purpose: to follow the last Arctic terns in the world on what might be their final migration to Antarctica. Franny talks her way onto a fishing boat, and she and the crew set sail, traveling ever fu
https://www.goodreads.com/book/show/16141924	Jim Gaffigan never imagined he would have his own kids. Though he grew up in a large Irish-Catholic family, Jim was satisfied with the nomadic, nocturnal life of a standup comedian, and was content to be "that weird uncle who lives in an apartment by himself in New York that everyone in the family speculates about." But all that changed when he married and found out his wi
https://www.goodreads.com/book/show/129603	Louise’s key message in this powerful work is: “If we are willing to do the mental work, almost anything can be healed.” Louise explains how limiting beliefs and ideas are often the cause of illness, and how you can change your thinking…and improve the quality of your life.
https://www.goodreads.com/book/show/12117	The great Pirandello&apos;s (1867-1936) 1926 novel, previously published here in 1933 in another translation, synthesizes the themes and personalities that illuminate such dramas as Six Characters in Search of an Author.Vitangelo Moscarda ``loses his reality&apos;&apos; when his wife cavalierly informs him that his nose tilts to the right; suddenly he realizes that ``for others I was not
https://www.goodreads.com/book/show/575715	Tejas can’t help falling madly in love with his sister’s beautiful best friend Shreya even though she lives at the other end of the nation, in Chennai….and he would do anything for her….even jeopardize his career to travel the length of the country just to meet her.Thus begins Tejas’s extremely eventful and humorous journey where Mr. Fate pits him, as only he can, against
https://www.goodreads.com/book/show/19302	Tommy and his sister Annika have a new neighbor, and her name is Pippi Longstocking. She has crazy red pigtails, no parents to tell her what to do, a horse that lives on her porch, and a flair for the outrageous that seems to lead to one adventure after another!--back cover
https://www.goodreads.com/book/show/9206187	Why is the Mona Lisa the most famous painting in the world? Why did Facebook succeed when other social networking sites failed? Did the surge in Iraq really lead to less violence? How much can CEO’s impact the performance of their companies? And does higher pay incentivize people to work hard?If you think the answers to these questions are a matter of common sense, think a
https://www.goodreads.com/book/show/7260188	My name is Katniss Everdeen.Why am I not dead?I should be dead.Katniss Everdeen, girl on fire, has survived, even though her home has been destroyed. Gale has escaped. Katniss&apos;s family is safe. Peeta has been captured by the Capitol. District 13 really does exist. There are rebels. There are new leaders. A revolution is unfolding.It is by design that Katniss was rescued fr
https://www.goodreads.com/book/show/246035	In An Enemy of the People, Ibsen places his main characters, Dr. Thomas Stockman, in the role of an enlightened and persecuted minority of one confronting an ignorant, powerful majority. When the physician learns that the famous and financially successful baths in his hometown are contaminated, he insists they be shut down for expensive repairs. For his honesty, he is pers
https://www.goodreads.com/book/show/5129	Brave New World is a dystopian novel by English author Aldous Huxley, written in 1931 and published in 1932. Largely set in a futuristic World State, inhabited by genetically modified citizens and an intelligence-based social hierarchy, the novel anticipates huge scientific advancements in reproductive technology, sleep-learning, psychological manipulation and classical co
https://www.goodreads.com/book/show/14050	A funny, often poignant tale of boy meets girl with a twist: what if one of them couldn&apos;t stop slipping in and out of time? Highly original and imaginative, this debut novel raises questions about life, love, and the effects of time on relationships.Audrey Niffenegger’s innovative debut, The Time Traveler’s Wife, is the story of Clare, a beautiful art student, and Henry, a
https://www.goodreads.com/book/show/6656	The Divine Comedy describes Dante&apos;s descent into Hell with Virgil as a guide; his ascent of Mount Purgatory and encounter with his dead love, Beatrice; and finally, his arrival in Heaven. Examining questions of faith, desire and enlightenment, the poem is a brilliantly nuanced and moving allegory of human redemption. Dante Alighieri was born in Florence in 1265 and belonge
https://www.goodreads.com/book/show/9643266	
https://www.goodreads.com/book/show/18254	A gripping portrayal of London&apos;s dark criminal underbelly, published in Penguin Classics with an introduction by Philip Horne.The story of Oliver Twist - orphaned, and set upon by evil and adversity from his first breath - shocked readers when it was published. After running away from the workhouse and pompous beadle Mr Bumble, Oliver finds himself lured into a den of thie
https://www.goodreads.com/book/show/15749186	To All the Boys I’ve Loved Before is the story of Lara Jean, who has never openly admitted her crushes, but instead wrote each boy a letter about how she felt, sealed it, and hid it in a box under her bed. But one day Lara Jean discovers that somehow her secret box of letters has been mailed, causing all her crushes from her past to confront her about the letters: her firs
https://www.goodreads.com/book/show/48717579	The prince is now a king. All Asgard lies before Thor, the God of Thunder. And after many months of war, the Ten Realms are finally at peace. But the skies above the Realm Eternal are never clear for long. The Black Winter is coming. And the God of the Storm will be powerless before it. Before him lies the Black Winter; behind, a trail of death wrought by his own hand. The
https://www.goodreads.com/book/show/1113155	The fourth in AK Press’ Working Classics series, The Conquest of Bread is Peter Kropotkin’s most extensive study of human needs and his outline of the most rational and equitable means of satisfying them. A combination of detailed historical analysis and far-reaching Utopian vision, this is a step-by-step guide to social revolution: the concrete means of achieving it, and
https://www.goodreads.com/book/show/194373	Silver BlazeThe Adventure of the Yellow FaceThe Adventure of the Stockbroker&apos;s ClerkThe Adventure of the "Gloria Scott"The Adventure of the Musgrave RitualThe Adventure of the Reigate SquiresThe Adventure of the Crooked ManThe Adventure of the Resident PatientThe Adventure of the Greek InterpreterThe Adventure of the Navel TreatyThe Final Problem
https://www.goodreads.com/book/show/14935	Alternate cover edition of ISBN 9780141439662&apos;The more I know of the world, the more am I convinced that I shall never see a man whom I can really love. I require so much!&apos;Marianne Dashwood wears her heart on her sleeve, and when she falls in love with the dashing but unsuitable John Willoughby she ignores her sister Elinor&apos;s warning that her impulsive behaviour leaves her
https://www.goodreads.com/book/show/11989	A gripping tale of human unrelieved horror, of survival and resilience, and of the ways in which humankind confronts death, The Plague is at once a masterfully crafted novel, eloquently understated and epic in scope, and a parable of ageless moral resonance, profoundly relevant to our times. In Oran, a coastal town in North Africa, the plague begins as a series of portents
https://www.goodreads.com/book/show/18514117	I grazed my hand along the wall of the names, before turning back to Noah. “Why were people telling me how lucky I was to share a dorm with you?”Noah smirked, leaning his arm on the wall beside him like he had the cards on the table. “I am the son of the man in charge of this school. I’m a bad boy, rich, and incredibly handsome. Who wouldn’t want to share a repeat of histo
https://www.goodreads.com/book/show/375802	Andrew "Ender" Wiggin thinks he is playing computer simulated war games; he is, in fact, engaged in something far more desperate. The result of genetic experimentation, Ender may be the military genius Earth desperately needs in a war against an alien enemy seeking to destroy all human life. The only way to find out is to throw Ender into ever harsher training, to chip awa
https://www.goodreads.com/book/show/21543946	In Jean Shinoda Bolen’s best-selling, game-changing Goddesses in Everywoman, myths came to life in a whole new way that resonated with our own lives. Even fictional character Bridget Jones was reading that book.Now comes Artemis: The Indomitable Spirit in Everywoman, a groundbreaking new book that explores the archetype of the activist. Indomitable means untamed, unsubdued
https://www.goodreads.com/book/show/36072	When Stephen Covey first released The Seven Habits of Highly Effective People, the book became an instant rage because people suddenly got up and took notice that their lives were headed off in the wrong direction; and more than that, they realized that there were so many simple things they could do in order to navigate their life correctly. This book was wonderful educati
https://www.goodreads.com/book/show/31557698	Hi, I&apos;m Radhika Mehta and I&apos;m getting married this week. I work at Goldman Sachs, an investment bank. Thank you for reading my story. However, let me warn you.You may not like me too much. One, I make a lot of money. Two, I have an opinion on everything. Three, I have had a boyfriend before. OK, maybe two.Now if all this was the case with a guy, one might be cool with it.
https://www.goodreads.com/book/show/7248435	Adam sees “numbers” – when he looks in peoples’ eyes he can see their death-dates, just like his mum Jem used to. Adam has trouble dealing with his awful gift, and when he realises that everyone around him has the same series of numbers, he becomes deeply afraid of what might happen in 2025.Desperate to find out what could be about to go wrong, Adam spends hours researchin
https://www.goodreads.com/book/show/44287550	When three delinquents hole up in an abandoned general store after their most recent robbery, to their great surprise, a letter drops through the mail slot in the store&apos;s shutter. This seemingly simple request for advice sets the trio on a journey of discovery as, over the course of a single night, they step into the role of the kindhearted former shopkeeper who devoted hi
https://www.goodreads.com/book/show/6402364	The New York Times best-selling Freakonomics was a worldwide sensation, selling over four million copies in thirty-five languages and changing the way we look at the world. Now, Steven D. Levitt and Stephen J. Dubner return with SuperFreakonomics, and fans and newcomers alike will find that the freakquel is even bolder, funnier, and more surprising than the first.Four year
https://www.goodreads.com/book/show/475166	Best Of Ruskin Bond
https://www.goodreads.com/book/show/30288282	If you knew the date of your death, how would you live your life? It&apos;s 1969 in New York City&apos;s Lower East Side, and word has spread of the arrival of a mystical woman, a traveling psychic who claims to be able to tell anyone the day they will die. The Gold children—four adolescents on the cusp of self-awareness—sneak out to hear their fortunes.The prophecies inform their n
https://www.goodreads.com/book/show/11505797	The new Abby Abernathy is a good girl. She doesn’t drink or swear, and she has the appropriate number of cardigans in her wardrobe. Abby believes she has enough distance from the darkness of her past, but when she arrives at college with her best friend, her path to a new beginning is quickly challenged by Eastern University&apos;s Walking One-Night Stand. Travis Maddox, lean,
https://www.goodreads.com/book/show/28676	Patrick Bateman is twenty-six and he works on Wall Street, he is handsome, sophisticated, charming and intelligent. He is also a psychopath. Taking us to head-on collision with America&apos;s greatest dream—and its worst nightmare—American Psycho is bleak, bitter, black comedy about a world we all recognise but do not wish to confront.
